Metabolite,AB01-C35-NRZ-2018-146,AB01-C7-NRZ-2016-121,AB01-C48-NRZ-2018-539,AB01-C15-NRZ-2017-096,AB01-C16-NRZ-2017-115,AB01-C32-NRZ-2018-097,AB01-C9-NRZ-2016-342,AB01-C19-NRZ-2017-214,AB01-C50-NRZ-2018-649,AB01-C10-NRZ-2017-039,AB01-C41-NRZ-2018-300,AB01-C43-NRZ-2018-313,AB01-C36-NRZ-2018-236,AB01-C8-NRZ-2016-141,AB01-C27-NRZ-2017-508,AB01-C22-NRZ-2017-322,AB01-C45-NRZ-2018-326,AB01-C47-NRZ-2018-529,AB01-C49-NRZ-2018-646,AB01-C33-NRZ-2017-101,AB01-C13-NRZ-2017-069,AB01-C28-NRZ-2017-534,AB01-C31-NRZ-2018-043,AB01-C30-NRZ-2017-546,AB01-C18-NRZ-2017-195,AB01-C24-NRZ-2017-362,AB01-C42-NRZ-2018-307,AB01-C20-NRZ-2017-282,AB01-C39-NRZ-2018-286,AB01-C23-NRZ-2017-346,AB01-C34-NRZ-2018-123,AB01-C40-NRZ-2018-290,AB01-C2-NRZ-2015-218,AB01-C37-NRZ-2018-272,AB01-C5-NRZ-2016-071,AB01-C14-NRZ-2017-076,AB01-C26-NRZ-2017-434,AB01-C25-NRZ-2017-381,AB01-C46-NRZ-2018-396,AB01-C3-NRZ-2016-032,AB01-C1-NRZ-2014-065,AB01-C38-NRZ-2018-281,AB01-C29-NRZ-2017-537,AB01-C6-NRZ-2016-108,AB01-C11-NRZ-2017-040,AB01-C17-NRZ-2017-134,AB01-C44-NRZ-2017-339,AB01-C4-NRZ-2016-063,AB01-C21-NRZ-2017-283
R08548KEGGR08548[c],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R08575KEGGR08575[c],-27.31516523,-26.9076179,-26.60896087,-26.5850688,-27.32774382,-26.9798201,-26.67150322,-24.53893473,0,-26.85330286,-26.65985345,-28.72168216,-26.3743852,-26.67441617,-28.38235689,-26.85330286,-26.71063619,0,-26.77178033,0,-26.89937695,-26.41403714,-26.72170958,-28.49982745,0,-27.70820202,-26.89937695,-23.25387967,0,-26.72589948,-27.25689936,-27.60380371,-22.93800024,-26.52003056,-24.97618977,0,-26.72201245,0,-26.37509121,-26.3703512,-22.83383341,-23.08821288,-27.36843469,-26.79188335,-26.50671459,-27.37183048,-26.39638504,-26.98844458,-24.22132624
R08612KEGGR08612[e],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R08614KEGGR08614[e],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R08615KEGGR08615[c],-55.6757531,-56.24440556,-58.78753841,-57.42653474,-55.91357479,-59.28036364,-55.0761818,-60.20097529,-58.94496203,-56.12134865,-58.54426844,-58.05905287,-59.69902607,-55.15977202,-55.99876327,-56.12134865,-59.18462235,-56.90873613,-58.67141732,-64.39690538,-58.69625029,-59.65331244,-59.95005797,-55.7086294,-60.01885347,-60.41944239,-58.69625029,-60.17353859,-61.96338444,-59.04290158,-56.99131682,-55.23917225,-64.29614636,-57.52587296,-54.91084586,-61.96338444,-55.18116174,-56.38542535,-59.5710697,-56.5738318,-62.26295144,-58.97405493,-55.75105608,-56.38515584,-57.49817355,-58.81425102,-59.805539,-56.33936732,-61.51168133
R08657KEGGR08657[m],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R09375KEGGR09375[c],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R09447KEGGR09447[c],-45.12861626,-45.69726872,-48.24040157,-46.8793979,-45.36643795,-48.7332268,-44.52904496,-49.65383845,-48.39782519,-45.57421181,-47.9971316,-47.51191603,-49.15188923,-44.61263518,-45.45162643,-45.57421181,-48.63748551,-46.36159929,-48.12428048,-53.84976854,-48.14911345,-49.1061756,-49.40292113,-45.16149256,-49.47171663,-49.87230555,-48.14911345,-49.62640175,-51.4162476,-48.49576474,-46.44417998,-44.69203541,-53.74900952,-46.97873612,-44.36370902,-51.4162476,-44.6340249,-45.83828851,-49.02393286,-46.02669496,-51.7158146,-48.42691809,-45.20391924,-45.838019,-46.95103671,-48.26711418,-49.25840216,-45.79223048,-50.96454449
R09495KEGGR09495[c],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R09944KEGGR09944[er],0,0,0,0.264695935,0,0,0,0,,0,0,0,0.270295795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.261212303,0,0,0,0,0,0.255579842,0,0,0,0,0,0,0,0,0,,0,0
R1003ANIGERR00858[c],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R10046KEGGR10046[c],,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,,0,0,,,0,0,0,0,0,0,0,0,0,0,,0,0,,0,,0
R10052KEGGR10052[c],0,0,-236.3173417,-233.3996768,-244.9368436,-222.2778586,0,-244.8421845,-276.1950454,0,-229.4116992,-285.0643826,-239.5994804,0,-237.2483501,0,-230.8439804,-219.6550199,-226.8512542,-309.8055753,-226.9248663,-236.2355055,-221.4538298,-43.68329966,-272.2609184,-216.3381659,-226.9248663,-276.4975163,-278.5668917,-237.1153516,-231.6753663,0,-257.1371366,-251.4060031,-245.6944966,-278.5668917,0,-224.8180258,-235.9873087,0,-280.2281184,-230.1859572,0,-233.8847938,-245.268295,-223.2918557,-230.1859721,0,-272.9189749
R1006ANIGERR02021[c],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R10ANIGERR03321[c],-227.6360162,-183.5986063,-237.9325413,-233.4316367,-224.53491,-231.5583622,-224.7725948,-193.1635828,-268.0562491,-230.1058465,-233.9870681,-204.3362794,-193.5636809,-225.232517,-218.9020844,-230.1058465,-237.2359317,-232.386423,-185.3019383,-294.0867904,-221.8578883,-241.4232019,-234.7233299,,-266.0449326,-231.5237353,0,-203.5309443,-272.7249826,-238.3518518,,-220.3392562,-240.7367513,-241.8326121,-220.7832205,-215.614684,,-233.0435329,-241.0757263,-262.099691,-208.2910194,-237.1521833,,-230.3062175,-240.9669344,-34.32042009,-191.5821421,-206.3732434,-257.3034757
R114ANIGER[c],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R11861KEGGR11861[c],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R11ANIGERR02739[c],-227.6360162,-183.5986063,-237.9325413,-186.2393073,-224.53491,-231.5583622,-179.3826165,-243.2483045,-268.0562491,-230.1058465,-233.9870681,-204.3362794,-193.5636809,-225.232517,-174.8987654,-230.1058465,-237.2359317,-232.386423,-185.3019383,-230.7183819,0,-241.4232019,-234.7233299,0,-266.0449326,-231.5237353,0,-257.7772918,-272.7249826,-238.3518518,0,-220.3392562,-240.7367513,-241.8326121,-86.15352831,-215.614684,0,-233.0435329,-241.0757263,-261.1169422,-263.8106776,-237.1521833,0,-183.8130724,-240.9669344,,-240.4182494,-261.2953492,-257.3034757
R120ANIGERR00746[c],-121.8575459,-122.306467,-129.4011962,-122.8792894,-125.0466037,-130.2786216,-122.5256217,-134.1497461,-111.3935222,-123.2185374,-127.4626207,-111.6599151,-131.2681785,-122.3280549,-123.5655617,-123.2185374,-129.0475002,-126.2793399,-128.9074305,-122.5302492,-128.9435332,-132.1342836,-131.7730917,-130.1414901,-117.2200616,-132.1832882,-129.8349995,-119.7374483,-122.4366995,-129.1867131,-122.0338368,-123.3639788,-120.5873404,-123.7640609,-122.2834829,-121.0930615,-123.2689397,-125.2266985,-131.9952934,-110.5133449,-121.1376486,-128.7247755,-122.0302124,-120.7922084,-123.7449192,-128.7846921,-131.7526493,-110.6986883,-129.352073
R129ANIGER[c],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R157ANIGERR05604[c],-661.8094987,-670.3889429,-662.5746496,-659.9556585,-590.9340567,-627.37481,-646.2473517,-683.8998047,-795.146092,-669.9565585,-643.5242892,-696.8870607,-675.9301304,-648.6563894,-568.2068559,-669.9565585,-652.9962673,-611.0022001,-639.9253056,-808.7453027,-635.5070734,-667.1448483,-631.9148966,-631.0809366,-765.0135623,-622.7710668,-635.5070734,-664.9753592,-786.6682626,-663.9711669,-651.586323,-617.3340865,-636.189733,-707.4305104,-576.9974666,-786.6682626,-635.0909001,-624.6018808,-666.7105039,-796.4184823,-675.1977078,-651.8447268,-655.2428722,-655.1009564,-695.5274416,-635.257124,-656.8006959,-795.4794248,-685.78707
R158ANIGERR07143[c],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R15ANIGERR01015[c],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.40491441,0,-11.10527824,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R161ANIGERR01051[c],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R162ANIGERR01057[c],-17.87187486,-17.71862907,-19.84462291,-19.73792729,-19.34525771,-17.67638923,-17.78646705,-20.16536277,-19.90085215,-17.87432435,-8.769294759,-19.94425814,-19.86078077,-17.7894162,-19.38462217,-17.84380634,-17.42560176,-17.99923078,-17.44592999,-17.29802181,-17.45423336,-19.63542617,-17.68305178,-18.06438027,-19.71543557,-17.51212636,-17.45423336,-19.77126553,-20.16785942,-19.69999725,-19.80557693,-18.01394337,-16.8808868,-19.58625557,-9.002694315,-8.43193926,-17.81971747,-9.112933907,-19.77942401,-17.75626454,-20.0539771,-19.82396586,-17.96961137,-17.79210731,-19.7870784,-17.45846259,-19.8492236,-17.81075878,-16.86401727
R167ANIGERR07144[c],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R16ANIGERR01061[c],61.77827298,64.2614556,54.38110069,57.69253371,60.6682137,55.80973456,64.44498672,57.63838745,58.70193376,63.56121075,56.28119064,58.55783624,53.12623549,64.37516622,59.19892967,63.56121075,54.0823955,45.59893083,56.3687949,53.85243318,56.40288146,53.32520306,55.29183693,66.08411293,57.63906444,50.76342857,56.40288146,51.42751157,54.02625297,54.18900452,56.23920602,61.99180856,58.43975218,55.18224615,63.83776923,54.02625297,64.36650957,45.97336872,53.38511263,61.18218058,50.45814107,56.91379529,61.69550721,59.99043299,55.20158605,53.24364256,53.20966769,58.96566498,57.84530434
R170ANIGERR01519[e],,,-15.84046727,,,,,,,,,,,,,,,,,-16.59950102,,,,,,,,,,,,,,-15.64046856,,-16.23229395,,,,-14.54853391,,,,,,-15.88601457,,-14.41686484,-16.22380875
R183ANIGERR00959[c],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R196ANIGERR01819[c],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R197ANIGERR00867[c],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R198ANIGERR02703[c],-208.902303,-211.7115473,-219.2142114,-214.7105858,-205.8034932,-212.8370559,-206.040169,-224.5257696,-249.3523287,-211.3764448,-215.2667505,-240.0772397,-224.3940705,-233.2618706,-200.1647368,-211.3764448,-218.5176018,-213.6442761,-213.4191245,-275.3852824,-84.20374362,-222.7081189,-216.0053056,0,-247.3410004,-212.8013243,-170.7585857,-239.0545793,-254.0260951,-219.6335219,0,-201.6023813,-222.0015911,-246.7740406,-202.0480764,-254.0260951,0,-214.3013859,-222.3606434,-243.3855592,-245.0955947,-218.4338533,0,-236.7036597,-222.2496275,0,-221.7031665,-242.5782152,-238.582472
R204ANIGERR02732[c],-208.902303,-211.7115473,,-214.7105858,,,,-249.273164,-249.3523287,-211.3764448,-215.2667505,-240.0772397,-224.3940705,,,-211.3764448,-242.3893807,-213.6442761,-213.4191245,-275.3852824,-84.20374362,-222.7081189,,0,-247.3410004,-212.8013243,-170.7585857,-239.0545793,-254.0260951,-219.6335219,,-201.6023813,-249.3779746,-223.1153053,,-254.0260951,,-214.3013859,-222.3606434,-243.3855592,,,0,,-222.2496275,,-221.7031665,-242.5782152,-238.582472
R204ANIGERR02732[m],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R205ANIGERR02731[c],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R205ANIGERR02731[m],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R209ANIGERR02737[c],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R226ANIGERR01364[c],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R24ANIGER[c],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R255ANIGERR00980[c],0,0,-11.77300297,0,0,-12.04521697,-10.86827493,-18.28760952,0,-11.21391489,0,-16.18270536,-12.42725257,-10.89079302,0,-11.21391489,-12.16626276,0,-11.94432844,0,-11.94313998,-12.36514374,0,-16.06900203,0,-12.17091555,-11.94313998,0,-13.67168129,-12.144734,0,-10.75412222,0,0,0,0,0,0,-12.04642266,0,0,0,0,-11.52051749,-11.79924572,0,-12.07143864,0,0
R256ANIGERR00821[c],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R258ANIGERR02521[c],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R277ANIGERR01627[c],9.257742987,9.693198451,10.88516596,10.59731208,9.50068473,0,0,0,12.40957564,0,10.67488363,0,0,0,8.873254919,0,0,8.365534095,0,12.66477708,0,0,10.91749875,0,12.40832632,0,0,10.42152447,0,0,10.137459,0,9.104663093,10.99340205,9.106374455,12.94200532,9.393951883,8.365534095,11.22867343,11.32928866,11.22867343,10.88516596,9.257742987,0,10.99340205,10.42152447,0,11.01168548,10.60230919
R28ANIGERR01056[c],0,0,-7.52554405,-6.747910086,0,0,-3.62623201,-7.35066508,-7.752890503,-3.267161856,0,-8.554123608,0,0,0,0,-7.490424667,-6.340634898,-4.869268425,-19.03645463,0,0,0,-2.421831309,-16.62244154,0,0,0,-8.643687525,0,0,-2.846691575,-6.18347152,-7.449832618,0,-17.79142276,0,0,-5.955898057,0,0,0,0,-5.964845483,-7.827229177,0,-5.98813296,0,0
R292ANIGER[c],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.632584741,2.245778953,2.82830145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.333351348,0,0,0,0,2.428888544,2.36853929,0
R29ANIGERR01641[c],-24.98479611,-24.4365953,-22.32305439,-22.29810024,-25.40738313,-23.61355704,-24.94698604,-21.11276434,0,-24.31740942,-22.45368328,-23.28610563,-21.83353018,-24.90112533,-26.66030138,-24.31740942,-22.61168146,0,-22.87216501,-21.25800291,-22.84204767,-21.98472886,-23.22961516,-27.28012355,0,-24.21430261,-22.84204767,-19.09198213,0,-22.45806195,-22.82389757,-25.92316889,-27.54158043,-21.6699448,-24.97618977,0,-24.98622461,0,-22.05031719,-19.85126642,-18.61340782,-20.16510523,-25.026179,-22.77868399,-21.57825484,-23.72352484,-22.13362729,-20.1553934,-20.91712744
R300ANIGERR01961[c],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R308ANIGERR09504[m],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R30ANIGERR01830[c],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-34.96127326,0,0,0,0,0,-34.96127326,0,0,0,-34.28141538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R312ANIGER[m],0,,,0,,0,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,,0,0,0,0,0,,,,,0
R31ANIGERR01827[c],-27.31516523,-26.9076179,-26.60896087,-26.5850688,-27.32774382,-26.9798201,-26.67150322,-24.53893473,0,-26.85330286,-26.65985345,-28.72168216,-26.3743852,-26.67441617,-28.38235689,-26.85330286,-26.71063619,0,-26.77178033,0,-26.89937695,-26.41403714,-26.72170958,-28.49982745,0,-27.70820202,-26.89937695,-23.25387967,0,-26.72589948,-27.25689936,-27.60380371,-22.93800024,-26.52003056,-24.97618977,0,-26.72201245,0,-26.37509121,-26.3703512,-22.83383341,-23.08821288,-27.36843469,-26.79188335,-26.50671459,-27.37183048,-26.39638504,-26.98844458,-24.22132624
R324ANIGER[m],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R335ANIGERR00357[c],0,0,0,0,0,0,1.101225173,0,0,0,0,0.439889761,0,0,0,0,0,0,0,0,0,0,0,0.08022697,0,0,0,0,0,0,0,0,0,0,0,0,0.985303349,0,0,3.826541351,0,0,0,0,6.83626603,0,0,2.61098241,0
R339ANIGERR00667[c],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R342ANIGERR00551[c],-68.88290684,-70.94127254,-68.0840407,-68.01934984,-60.2804434,-66.47525594,-68.50115906,-69.5694934,-73.53414698,-70.81214081,-67.36102616,-65.85166856,-69.35958952,-70.42189872,-59.41113147,-69.081199,-67.38037417,-65.11631598,-67.04120549,-60.39232115,-67.05137558,-69.04576282,-67.55610735,-68.07954702,-74.07842882,-66.95695818,-67.05137558,-58.19201706,-74.65151908,-68.10858806,-67.85092875,-67.08649699,-52.22752267,-69.90448066,-59.54684152,-74.65151908,-67.81968519,-65.56239357,-69.01078206,-79.09570827,-59.32318218,-67.49706132,-68.18707566,-67.05308313,-69.33986028,-66.65194991,-68.48166106,-79.05268368,-58.38936412
R351ANIGERR02282[m],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R360ANIGERR00114[c],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R374ANIGER[c],0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R375ANIGER[c],0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R383ANIGERR01049[c],3.642045362,3.689244333,3.818441561,3.78724111,3.668377791,3.784312864,3.65680903,3.770223928,3.983672159,3.691485353,3.795649082,3.782903488,3.867363307,3.659309541,3.600370743,3.691485353,3.818441561,3.545338938,3.784312864,4.011333415,3.784312864,3.855674298,3.821946109,3.551411413,3.983536745,3.771645936,3.784312864,3.768187511,4.041382154,3.818441561,3.737397685,3.605791685,3.62545305,3.830173258,3.625638544,4.041382154,3.65680903,3.545338938,3.855674298,3.866579972,3.855674298,3.818441561,3.642045362,3.749607865,3.830173258,3.768187511,3.855674298,3.832154998,3.787782746
R3ANIGERR01602[c],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R400ANIGER[c],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R401ANIGER[m],-6.326009227,-7.350562552,-3.004777297,-2.71785368,4.304234877,-3.078772982,-6.226403045,-3.262817642,-2.597701281,-7.336979597,-2.977023597,2.259930092,-3.196132904,-7.229452049,7.700652907,-6.38591025,-3.04279135,-2.860265387,-3.011116229,-2.52655222,-3.013442569,-3.224184892,-3.276756724,-6.355434416,-2.877486218,-3.321640729,-3.013442569,-1.800193538,-3.149310449,-3.02922399,-2.679951516,-6.241423674,7.412930108,-2.70246253,4.800817675,-3.149310449,-6.235576606,-2.811241916,-3.216581488,-7.442956032,-2.011477569,-3.022633091,-6.332008702,-2.487616163,-2.699899624,-3.047772626,-3.234720339,-7.429498092,-2.263384838
R404ANIGER[c],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R404ANIGER[m],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R406ANIGER[c],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R406ANIGER[m],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R41ANIGERR00432[m],-214.9614734,-217.4548873,0,0,0,0,-212.6813468,0,0,-217.1047891,0,0,0,-212.443957,0,-217.1047891,0,0,0,0,0,0,0,-208.5451652,0,0,0,0,0,0,0,-207.9041421,0,0,0,0,-262.4533418,0,0,-308.2944771,0,0,-213.8259022,0,0,0,0,-247.3652728,0
R433ANIGERR01872[c],-7.387449486,-7.471036509,-7.979516198,-7.791567691,-7.508623387,-8.082646813,-7.293507231,-8.20899741,-7.955493299,-7.452948202,-7.951271126,-7.667141508,-8.092133287,-7.305818731,-7.555881824,-7.452948202,-8.03830612,-7.63473356,-7.975220499,-8.744484984,-7.95041817,-8.090437421,-8.158434404,-7.386656624,-8.106220616,-8.280815672,-7.95041817,-8.093609783,-8.39223902,-8.017323773,-7.722028827,-7.327936512,-8.391199727,-7.788463159,-7.327981764,-8.39223902,-7.310281678,-7.556893425,-8.078223869,-7.336155717,-8.365499467,-8.007130742,-7.404666664,-7.64802922,-7.784365937,-8.044236726,-8.113044002,-7.297421453,-8.390860537
R433ANIGERR01872[m],-479.7681767,-486.845048,-547.7872858,-533.1459958,-525.9369583,-527.1967011,-473.5850735,-569.8476917,-625.5097632,-486.9137139,-534.9796775,-620.5993276,-567.3214544,-474.8437368,-506.2877396,-486.9137139,-544.5480187,-514.3845659,-529.8327058,-786.8991432,-529.9799299,-561.505037,-538.2848174,-463.4908631,-630.2957045,-529.5587039,-529.9799299,-695.6707917,-652.1777411,-549.3833056,-527.0295034,-470.0176163,-627.9113613,-559.1672997,-514.0020014,-653.7603969,-474.2633403,-516.6592325,-561.0086433,-556.6497771,-711.3930375,-543.2319724,-480.4835095,-521.2330758,-555.8158799,-533.0714031,-556.3135026,-553.7804907,-678.4522657
R434ANIGERR06847[c],0.910511341,0.922311083,0.95461039,0.946810277,0.917094448,0.946078216,0.914202257,11.38286835,0.99591804,0.922871338,0.948912271,11.50301925,0.966840827,0.914827385,0.900092686,0.922871338,0.95461039,0.886334735,0.946078216,1.002833354,0.946078216,0.963918574,0.955486527,9.309411314,0.995884186,0.942911484,0.946078216,0.942046878,1.010345539,0.95461039,0.934349421,0.901447921,0.906363262,0.957543315,0.906409636,1.010345539,0.914202257,0.886334735,0.963918574,0.966644993,0.963918574,0.95461039,0.910511341,0.937401966,0.957543315,0.942046878,0.963918574,0.95803875,0.946945687
R448ANIGERR02722[c],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R449ANIGERR00245[m],-27.52493395,-27.1497136,-44.14661901,-43.79996565,-50.28822098,-44.02223752,-27.4352421,-44.86070307,-47.72699359,-27.20103103,-43.71809456,-50.14801394,-44.39645628,-27.45551418,-49.53426098,-27.20103103,-44.30506604,-43.60693141,-43.59406693,-78.59781041,-43.62702763,-44.21219954,-43.94068246,-28.38574005,-47.16812574,-44.19127798,-43.62702763,-68.49675557,-47.70652824,-44.21649056,-43.68062218,-27.39152435,-76.40456909,-44.83766558,-50.60535944,-47.70652824,-27.34308884,-43.38571261,-44.16256017,-27.17868363,-68.82501352,-44.26319184,-27.18937101,-43.91533071,-44.7882855,-44.37741555,-44.49081413,-27.22966664,-74.90810036
R451ANIGERR01251[c],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
