Metabolite,AB01-C35-NRZ-2018-146,AB01-C7-NRZ-2016-121,AB01-C48-NRZ-2018-539,AB01-C15-NRZ-2017-096,AB01-C16-NRZ-2017-115,AB01-C32-NRZ-2018-097,AB01-C9-NRZ-2016-342,AB01-C19-NRZ-2017-214,AB01-C50-NRZ-2018-649,AB01-C10-NRZ-2017-039,AB01-C41-NRZ-2018-300,AB01-C43-NRZ-2018-313,AB01-C36-NRZ-2018-236,AB01-C8-NRZ-2016-141,AB01-C27-NRZ-2017-508,AB01-C22-NRZ-2017-322,AB01-C45-NRZ-2018-326,AB01-C47-NRZ-2018-529,AB01-C49-NRZ-2018-646,AB01-C33-NRZ-2017-101,AB01-C13-NRZ-2017-069,AB01-C28-NRZ-2017-534,AB01-C31-NRZ-2018-043,AB01-C30-NRZ-2017-546,AB01-C18-NRZ-2017-195,AB01-C24-NRZ-2017-362,AB01-C42-NRZ-2018-307,AB01-C20-NRZ-2017-282,AB01-C39-NRZ-2018-286,AB01-C23-NRZ-2017-346,AB01-C34-NRZ-2018-123,AB01-C40-NRZ-2018-290,AB01-C2-NRZ-2015-218,AB01-C37-NRZ-2018-272,AB01-C5-NRZ-2016-071,AB01-C14-NRZ-2017-076,AB01-C26-NRZ-2017-434,AB01-C25-NRZ-2017-381,AB01-C46-NRZ-2018-396,AB01-C3-NRZ-2016-032,AB01-C1-NRZ-2014-065,AB01-C38-NRZ-2018-281,AB01-C29-NRZ-2017-537,AB01-C6-NRZ-2016-108,AB01-C11-NRZ-2017-040,AB01-C17-NRZ-2017-134,AB01-C44-NRZ-2017-339,AB01-C4-NRZ-2016-063,AB01-C21-NRZ-2017-283
EX_C00148[e],13.67168565,13.45609216,17.19477549,16.50027012,17.77187138,18.97209514,13.4624454,18.07073119,15.99863556,13.57298415,17.7709672,18.29968291,17.48198177,13.48355621,18.37388633,13.57298415,18.38610014,18.18612677,18.14685102,36.65622945,18.18458155,17.57577576,18.94719876,14.32277124,17.0798594,19.5935156,18.18458155,28.56104105,18.02574513,17.50477384,16.3179791,14.22799119,33.00492247,15.7214015,17.22449437,18.02574513,13.78556226,17.19486929,17.5539313,13.85034441,29.53467606,18.09830652,13.82028839,15.85754166,15.780001,18.82625561,18.4301349,13.90933446,34.96012245
EX_C00149[e],49.66239861,52.05365184,56.72610799,48.83092049,56.88604405,47.43816902,42.34872012,58.76625569,47.49330298,52.5286751,46.47711311,55.54173225,58.24032302,41.55099816,43.1182011,52.31915532,59.15083668,46.26494568,48.71635307,49.41388285,46.78767245,59.81910115,47.87721228,42.49946077,45.09433508,47.1155743,46.78767245,55.52711982,57.97933545,58.39559929,45.61734531,39.5929899,40.0007709,58.81026776,55.94127796,57.06348661,41.74346193,46.90455004,58.53088263,39.96114448,59.44789647,59.01189576,49.62450922,49.01456133,58.86427122,55.2455898,59.2299402,48.15415643,47.13062738
EX_C00152[e],20.7269876,20.83323522,23.38027027,21.991545,21.42709935,22.38483283,19.59942086,24.06486341,21.12310187,21.00749152,22.05923094,23.67467262,23.54353858,20.03648412,19.18112413,21.00749152,24.26383642,22.22161105,22.18418283,21.35500882,22.21210459,23.60562919,22.6049411,19.89046084,21.90614176,21.76141206,22.21210459,20.59250335,23.52628259,23.63285325,20.88344144,19.44602836,15.52628517,22.82316214,20.44361615,23.44722741,19.87332125,21.74166226,23.58627408,21.03371807,21.46938386,24.07974626,20.85682737,22.00026303,22.8756655,23.68433078,24.25364517,21.65663149,20.68518229
EX_C00153[e],,14.59615167,,14.95582446,,,,,,,15.2010263,15.09520228,15.26619096,14.49363684,,,15.23929498,,,15.09206093,15.27602913,,15.33621479,,15.04911882,,15.27602913,,,,,,14.46019506,,,,14.6472063,15.01650856,15.27252923,14.52233167,14.6998485,15.17531537,,14.81537742,,,,,14.65441744
EX_C00158[e],28.6712035,28.91381855,34.86413631,34.61013272,37.63427591,37.34481083,28.86183291,37.616018,32.61198011,28.93799091,35.70212903,35.75046374,36.98086119,28.10959699,39.00211706,28.69718126,36.52218246,35.58916919,36.55665659,38.35734608,36.59285541,37.42041916,39.47993961,30.1497272,34.4795907,40.4955242,36.59285541,29.56517819,37.24964832,35.44291652,32.7498334,30.0263723,41.92155699,38.09627135,35.98170954,37.23381949,29.3113868,34.19336289,37.3847388,27.5481557,31.6938159,35.99374303,28.88331797,33.70029203,38.18451723,36.63875232,38.58734941,27.52895609,34.03974696
EX_C00160[e],9.397808474,9.416713292,9.620049563,9.535168354,9.615886194,9.766979485,9.409518089,9.698256412,9.561702037,9.412082545,9.673380083,9.730553201,9.697688066,9.404489651,9.69131149,9.412082545,9.716949849,9.60676933,9.703671199,9.750285507,9.705689617,9.706286697,9.815363274,9.4493606,9.66523439,9.862569022,9.705689617,9.415857371,9.792841173,9.64745458,9.496609746,9.462801787,9.822030047,9.496323024,9.532324174,9.792841173,9.434806871,9.527624166,9.704520639,9.432849698,9.540006896,9.690705555,9.409472316,9.460435974,9.501072212,9.731002508,9.765293762,9.426327748,9.558963322
EX_C00162[e],8.233544658,8.045800812,8.21834323,8.169282587,8.024546192,8.347900227,8.274911602,6.973970518,7.909231522,8.108336043,8.308330865,6.878548998,8.187348557,8.103797707,8.152300977,8.108336043,8.268967516,8.638876484,8.3333146,7.866951195,8.332500701,8.209949508,8.356721183,7.157574007,7.990680509,8.447122602,8.332500701,8.077941619,8.025508928,8.263837966,8.273537585,8.496787361,8.046632195,8.091225209,8.019627764,8.025508928,8.343735173,8.617009764,8.204790376,7.7075276,8.160764576,8.239834274,8.24504844,8.206491041,8.090676511,8.356827011,8.269754191,7.881755827,7.845142175
EX_C00166[e],31.2243732,31.24390113,31.68268262,31.57513286,31.22365455,31.80028975,31.24739001,31.85786026,31.66930772,31.23039644,31.75505228,31.68614974,31.79865276,31.21937863,31.33338382,31.23039644,31.77216318,31.61621885,31.79344191,32.15759959,31.78979245,31.81568023,31.89355368,31.39462226,31.74620589,31.88098652,31.78979245,31.59161433,31.95567367,31.73918344,31.51750356,31.34697989,31.69519812,31.54348684,31.08638422,31.95567367,31.30955277,31.54740256,31.81138281,31.36025346,31.83806204,31.73120595,31.23857786,31.49095687,31.54401635,31.71446302,31.85599632,31.36615712,31.78116053
EX_C00169[e],9.925213612,9.977375088,10.94063874,10.76366254,10.03650535,11.16701733,9.85380042,11.21073204,10.93379488,9.957248043,11.04078784,10.92886618,11.04181676,9.924954686,10.28730244,9.957248043,11.16686138,10.93202067,11.08482871,11.81929305,11.09502398,11.06201534,11.3097089,10.07322316,11.06463174,11.35490245,11.09502398,10.84561059,11.4152885,11.04344072,10.70857987,10.05233859,10.99502735,10.69013924,9.825794083,11.4152885,9.972105768,10.74476922,11.05346556,10.20843828,11.23952908,11.13637023,9.962605568,10.64270417,10.71328613,11.18374975,11.27467861,10.22502733,11.15814575
EX_C00173[e],3.90844481,3.553439023,3.807451119,3.804663855,3.685436516,3.864534995,3.872593866,3.697127664,3.666880896,3.847683989,3.842980569,3.330561231,3.781618202,3.836813959,3.508061852,3.847683989,3.837302959,4.048806793,3.854058175,3.628633965,3.855093428,3.793144641,3.843713121,3.873831429,3.694826629,3.886054845,3.855093428,3.456302041,3.70345995,3.831719791,3.854533917,3.9628662,3.692993289,3.771096958,3.691227277,3.70345995,3.908751159,4.042168975,3.790442601,3.65135264,3.485168011,3.830197519,3.914244108,3.841504926,3.775821996,3.88511513,3.818267911,3.745991956,3.62136192
EX_C00179[e],33.50068514,33.45364422,37.02111111,36.33636552,36.3650853,37.44032665,32.95466627,37.99884676,36.54421827,33.61421442,37.0135834,38.38137028,37.59356765,33.34509343,36.38227487,33.61421442,37.45448914,36.97518899,37.08976331,57.49646171,37.12995928,37.6169731,38.04181184,33.41329885,37.58021756,38.22971365,37.12995928,49.19367093,38.49851249,37.16271236,36.32408085,33.53590903,52.6061021,36.2286283,35.33289296,38.49851249,33.26548008,36.7738543,37.5941744,34.68021111,50.20903392,37.3294411,33.63093055,35.79033926,36.03818992,37.54973357,38.07042122,34.66454022,54.70613851
EX_C00183[e],49.42392673,49.65628148,50.90440373,46.52976364,55.561625,50.4588641,48.66293046,54.19612274,46.71226027,49.86385316,49.32341694,62.26250805,51.12089744,51.25626987,56.21221276,49.86385316,51.16523711,50.01607362,50.61528532,54.15161002,50.65957301,52.328586,51.19594485,50.7155605,50.99783996,51.35411159,50.91605657,50.29722071,54.44754369,51.17722282,45.89821719,49.0152338,59.5004403,47.45984452,52.93588603,54.20221425,48.94286037,49.74716432,52.31674252,47.72273172,51.40890608,50.64990657,49.3214222,45.2558889,46.88499521,50.59418249,52.26344892,49.44000406,52.1027592
EX_C00184[e],11.91922676,12.02460356,15.41138719,14.51442041,14.49579183,17.31848271,12.10028961,16.48250826,13.3162943,11.95017094,15.99880693,15.17599937,16.01390971,11.63446205,15.79050877,11.95017094,16.71496221,15.7497921,16.50904381,16.5668912,16.53554229,16.2305012,17.52377457,12.91463605,14.80797017,18.34237136,16.53554229,13.83044008,16.12894047,15.78420778,14.06779312,12.96847763,18.12532381,14.06331981,13.57138371,16.01826786,12.44882016,14.72075568,16.2070929,10.66967357,15.38517934,16.35768725,12.07740594,14.0390404,14.12911695,16.96870196,17.01082862,10.93982643,15.37750441
EX_C00188[e],13.4489658,13.52590481,14.73674382,14.49085456,15.20012613,15.54539502,13.37414741,15.02393052,14.59150522,13.48193851,14.96274961,16.01679039,14.92538748,13.3196091,15.83966635,13.48193851,15.32990858,14.79309424,15.12831129,15.81023483,15.14103655,14.95709226,15.59222806,13.6563217,14.82857962,15.9666258,15.14103655,14.36953623,15.36359523,14.89038565,14.29480214,13.81026316,16.9252943,14.31303346,14.71334183,15.36359523,13.60645531,14.29892421,14.94596416,13.70331571,15.00148791,15.18360774,13.54852607,14.34864817,14.34341534,15.45356121,15.33210085,13.73499918,14.86864315
EX_C00191[e],12.52390975,12.58735493,15.90328944,14.78281748,15.35310709,17.43028494,12.68856831,16.8473493,12.68763136,12.72533218,16.34079017,15.46640296,16.42158401,11.90953696,16.41942184,12.72533218,16.95735751,16.1848894,16.82135626,15.63372827,16.84221155,16.6309796,17.48113681,13.62608886,14.27185397,18.12103862,16.84221155,14.12740367,15.55098043,16.2248193,14.37327764,13.57614782,20.12103267,14.50151134,14.54281254,15.20900235,13.10725665,15.32735905,16.61088157,11.0273254,15.15680595,16.64806264,12.6419459,14.27874277,14.55341093,17.09584504,17.28172105,11.44968634,15.793796
EX_C00197[e],14.33867816,14.45218206,17.43089879,16.63150547,15.92492309,19.08148872,14.5065385,18.37207144,15.90338854,14.38704469,18.00294954,17.25666815,18.00396441,14.28860272,17.03089542,14.38704469,18.57193311,17.71496653,18.46720291,18.92407258,18.49190289,18.16442772,19.39533124,15.26150551,17.07421298,19.99432591,18.49190289,16.31361387,18.25616549,17.77042005,16.2188607,15.31142115,18.87549365,16.24866294,15.1013936,18.25616549,14.82965537,16.79856092,18.14213978,13.67503173,17.61499575,18.26220078,14.48745289,16.22620749,16.30951714,18.61662961,18.86753313,13.88999157,17.46749456
EX_C00198[e],9.428083557,9.478882509,13.92457235,10.48433997,10.12073469,11.53050571,9.503209865,11.03122783,10.43207469,9.449730115,10.97901569,10.75335407,10.90221308,9.413013798,10.44456509,9.449730115,11.30001997,10.64886107,11.13682661,14.77344771,11.20881155,10.94283294,11.56991588,9.795101527,10.70373168,11.92921644,11.20881155,10.32961369,11.14679744,10.8925444,10.35704015,9.828258313,11.42840987,13.42629834,9.780090603,14.38361237,9.647821608,10.1956585,10.93260309,12.46905385,10.9006733,11.15652586,9.494668054,10.30163729,10.31901032,14.60909615,11.28708074,12.50752177,13.97146639
EX_C00208[e],-2.733302084,-2.706263933,-1.99814672,-2.146895209,-2.326216463,-1.555823983,-2.693315501,-1.83190122,-2.215621612,-2.721780529,-1.852455814,-2.037271031,-1.909931667,-2.741323085,-2.136164454,-2.721780529,-1.707027108,,-1.767031405,-1.584472486,-1.725929499,-1.888167032,-1.543304275,-2.512215836,-2.048218789,-1.339991903,-1.725929499,-2.247514884,-1.807467237,-1.917763348,-2.217116098,-2.501581669,-1.594400654,-2.250915191,-2.51793912,-1.807467237,-2.616344735,,-1.893648313,-2.702125924,-1.950323621,-1.78183035,-2.697861949,-2.256295496,-2.236334577,-1.631768805,-1.703714701,-2.691927184,-1.960107612
EX_C00218[e],27.09330798,27.37718829,30.99364925,30.32326175,45.38246381,33.05179564,26.53740622,31.79963892,30.79950646,27.30990857,31.58578361,47.57573419,31.5033052,26.90998702,44.63655331,27.30990857,32.62019093,31.12221408,31.9873227,34.14394588,32.02365126,31.58409426,33.22790294,26.94014367,31.44764098,34.10404047,32.02365126,30.02200933,32.89112588,31.40305051,29.86518483,27.30781497,47.66028436,29.82052076,44.6684729,32.89112588,26.98696011,29.84133022,31.55373976,28.27418794,31.70791481,32.23001182,27.28847086,29.81945875,29.90254753,32.99070389,32.60089226,28.32113071,31.549172
EX_C00230[e],6.409901499,6.444438346,7.308014985,7.102817721,6.542452956,7.657732306,6.460977864,7.518600721,7.074158428,6.424347386,7.473005338,7.241212602,7.442453558,6.399655974,6.745865228,6.424347386,7.565530904,7.279647649,7.565978886,7.909106735,7.546099793,7.466086446,7.808488001,6.690698413,7.294798112,7.803206943,7.546099793,7.017171989,7.607552426,7.406140888,6.963282508,6.705886688,7.36179792,6.999202951,6.322246816,7.607552426,6.559295515,7.019799448,7.458967645,6.446268265,7.41122585,7.485754137,6.449170451,6.950844876,7.017756093,7.481861852,7.669909794,6.459896296,7.370427177
EX_C00245[e],-5.620771899,-5.586667438,-4.741669221,-4.941039727,-5.4943403,-4.407783992,-5.570334988,-7.350329044,-4.959860003,-5.606630574,-4.587274259,-7.431022007,-4.612978845,-5.630889155,-5.297103954,-5.606630574,-4.488886888,-4.776934024,-4.49641106,-4.140008992,-4.515584348,-4.589679401,-4.257601677,-7.87844283,-4.749449898,-4.263951118,-4.515584348,-5.022484171,-4.441192362,-4.646085976,-5.078439199,-5.328492315,-4.692105407,-5.043244038,-5.711639428,-4.441192362,-5.473248231,-5.030408721,-4.596697761,-5.573007972,-4.633441187,-4.567567067,-5.582118761,-5.088831849,-5.024244581,-4.573164058,-4.38594276,-5.56161346,-4.675090327
EX_C00249[e],10.43666639,10.27022536,10.5329959,10.49581347,10.45990993,10.61852598,10.46323176,10.7150612,10.36735951,10.37993461,10.58977327,10.60004465,10.53876227,10.37572748,10.45363617,10.37993461,10.58266536,10.71128556,10.60986339,10.36885281,10.61568235,10.55125412,10.63257047,10.66040665,10.41917996,10.66268924,10.61568235,10.11565552,10.48055722,10.56947091,10.52960678,10.5916644,10.44834199,10.43887063,10.42189939,10.48055722,10.50748256,10.6764368,10.54791453,10.22574383,10.22672011,10.55877883,10.44340404,10.50007745,10.44529014,10.60555236,10.59928167,10.28557584,10.25540404
EX_C00253[e],,11.79965136,5.224391557,12.21833895,4.479912076,5.424781316,4.588816762,5.501628626,4.831934525,4.589167562,12.514415,12.33563373,12.48163279,11.69893089,,4.589167562,12.53852929,5.264890631,5.410063333,12.1949776,12.59125552,5.323827013,12.64767614,4.802803767,12.2495693,,12.59125552,,5.232714474,5.29900785,,,11.74825285,5.020373315,4.307935831,5.232714474,11.86986216,12.29117891,12.49502474,11.7186173,11.87137457,12.48104042,,12.10510343,5.021922195,,5.389545093,,11.82266332
EX_C00255[e],6.975865017,7.002605188,7.941218149,7.723896622,6.894368117,8.151944839,7.016615,8.216415522,7.789842907,6.975830879,8.033236959,7.791498988,8.101944481,6.952227368,7.126097868,6.975830879,8.157755554,7.846896712,8.093426855,8.757090515,8.103504578,8.129860529,8.352130457,7.243139558,7.99364282,8.326823615,8.103504578,7.682599925,8.382527879,8.049902025,7.640494454,7.201256135,7.840351563,7.619289733,6.656054232,8.382527879,7.144617278,7.6650239,8.121159195,7.082853201,8.138121611,8.076426531,7.016262668,7.513406549,7.613635177,8.052524958,8.262480929,7.111534467,8.097383373
EX_C00256[e],85.641355,86.12180264,95.96513192,88.60625814,127.5223997,96.02330401,84.05173656,101.5453081,87.1863971,86.50581802,92.99621948,123.7234321,96.34123257,92.31779915,122.6715098,86.50581802,97.54084636,93.72307904,95.93275458,99.29488599,96.16216274,99.21599324,97.63789986,88.27523625,93.12213544,98.7730802,96.54256787,91.59980553,100.199331,96.7462723,86.9266087,85.86979535,122.3789583,88.43840654,125.1634374,99.74703742,84.80516462,92.66642137,99.19822802,85.58943641,93.77183693,96.20833065,85.78859597,85.49333062,88.49937819,96.78624978,99.78565469,87.24981154,95.13072219
EX_C00257[e],0.548356169,0.583336507,2.177174324,1.312958544,1.315051535,2.093492264,0.60008841,1.748989507,1.213467854,0.563262066,1.716944438,1.489505672,1.672842345,0.53797908,1.637625207,0.563262066,1.897664532,1.633736305,1.838390753,2.995579301,1.853186121,1.696475233,2.13042222,0.834466728,1.482510612,2.37667535,1.853186121,1.179093171,1.836738461,1.623438789,1.189348558,0.848142131,2.273656159,1.679018076,1.057674771,2.620765909,0.699668567,1.318598605,1.689356431,0.704041234,1.578288673,1.799431998,0.594206489,1.17009559,1.195831746,2.847416105,1.936032285,0.747002725,2.213619154
EX_C00262[e],7.842875948,33.04993758,7.944461852,33.18014405,8.036767788,33.28232404,7.832833739,8.112010972,32.98452028,33.039279,8.023284087,32.91352549,19.60570004,19.50351168,8.183441222,33.039279,33.23772023,33.45296602,8.054141133,32.84580104,8.05869842,7.897730997,33.26858227,7.999768675,33.00252209,33.29986541,19.75486725,8.162912162,33.01590588,19.66656725,19.71276742,33.19359421,33.13784648,19.57398728,8.016830898,33.01590588,33.11062944,19.87526772,19.62277007,32.862781,33.45082375,33.23867543,33.11085839,33.22380708,33.10220955,33.30195301,33.22778185,32.95636736,32.88996697
EX_C00263[e],30.69136424,26.9813282,27.51940443,27.42534154,28.48606465,30.0632851,26.94448336,27.69713751,27.26229049,26.96579422,27.44345277,28.7149091,29.65310959,27.84985224,28.68734326,28.09281073,27.75537745,27.72822652,27.72122051,29.74464802,27.72632407,29.67856667,27.8583579,27.13193897,27.36390966,30.27308627,29.83839122,26.93007644,27.51265138,27.57977762,27.3239401,27.18767125,31.05567353,27.30203448,28.17442908,27.45918949,27.03954103,27.23265979,27.55632436,26.94004284,29.52923516,27.69508263,28.14092696,27.36740455,29.19289871,27.832967,27.72865101,26.95455922,27.11078336
EX_C00266[e],2.342588146,2.361664331,2.611790146,2.552530746,2.575416188,2.732092585,2.353703571,2.657476861,2.583801053,2.356991607,2.649161443,2.783455531,2.665369146,2.34862963,2.617415434,2.356991607,2.709559817,2.576393281,2.674451187,2.731441163,2.676560867,2.668891875,2.758153002,2.394453504,2.658105067,2.766725379,2.676560867,2.426768858,2.763403507,2.638651761,2.513028687,2.407469434,2.748092765,2.522523118,2.500326178,2.763403507,2.379221191,2.496120511,2.66705912,2.41362046,2.547015851,2.683888463,2.354156417,2.485315873,2.5273218,2.701816339,2.730566482,2.400275294,2.541959869
EX_C00267[e],6.457660212,6.492454385,7.280317905,7.130193583,6.877457698,7.789246852,6.459441261,7.467393169,7.213244163,6.472486779,7.420756391,7.374036788,7.397506816,6.447338349,7.071390403,6.472486779,7.66107265,7.265756079,7.527369999,7.993275137,7.562898239,7.416823757,7.816235407,6.617319216,7.358222403,8.053494612,7.562898239,7.070293492,7.666104232,7.377667963,7.046947646,6.661839645,7.726347229,7.008946773,6.648365057,7.666104232,6.565610863,6.956379627,7.409695677,6.640047956,7.467330425,7.56787407,6.503266517,7.012970779,7.028226157,7.744123649,7.656678169,6.651072225,7.406736859
EX_C00275[e],-3.877651867,-3.839351778,-2.877487463,-3.067724065,-3.433125659,-2.292237368,-3.823819887,-2.66472294,-3.059243432,-3.861331351,-2.707464065,-2.900275833,-2.747715785,-3.889013776,-3.195160315,-3.861331351,-2.454733345,-2.891186626,-2.588469541,-2.187472464,-2.545352547,-2.721555816,-2.262522935,-3.627448607,-2.85583921,-1.991617874,-2.545352547,-3.190696845,-2.519302922,-2.768056619,-3.170845987,-3.594598758,-2.450830113,-3.220130427,-3.68734047,-2.519302922,-3.711979417,-3.238282243,-2.729435835,-3.752038458,-2.752946744,-2.559939241,-3.827450199,-3.205267183,-3.198769,-2.362671574,-2.456382761,-3.74002814,-2.791405929
EX_C00279[e],9.561815239,9.613334743,10.9150558,10.64422131,10.12073469,11.71492674,9.638007168,11.20772747,10.57381954,9.58376884,11.15802138,10.87055684,11.07300493,9.546531724,10.44456509,9.58376884,11.47431334,10.84822638,11.31840531,11.75607178,11.26939972,11.11426113,11.75178475,9.945833599,10.85999054,12.10453267,11.26939972,10.47861958,11.30952441,11.06682511,10.40942058,9.979333163,11.42840987,10.44716054,9.780090603,11.30952441,9.784670142,10.38523341,11.10387103,9.680515288,11.05494951,11.32860595,9.629344196,10.45279946,10.47589736,11.56158101,11.46390184,9.696587551,11.01467352
EX_C00288[e],290.7048395,292.9606185,313.9110406,287.6619675,332.9768078,319.8913136,285.6255905,317.7945243,330.3197005,292.3616121,312.2552639,354.4629028,321.038061,294.1998906,328.022286,292.3616121,322.0220519,304.2791368,313.2178422,377.1565093,313.405402,319.7956407,322.3534558,278.6944831,346.4228814,325.5652116,313.4172762,330.5988031,360.6369145,315.3362163,284.4297479,289.1898186,329.222229,294.5796309,323.4363727,360.6369145,288.3547493,296.9896252,319.6303828,338.2339078,343.1692336,320.5545578,291.8874565,285.098267,295.0272912,323.5390994,325.4212309,328.8469032,324.4621718
EX_C00296[e],6.389649046,6.424076771,7.282944607,7.096047227,6.86383661,7.839397584,6.440564032,7.49179644,7.053073008,6.404319462,7.465410856,7.288839725,7.415920747,6.379435892,7.09108444,6.404319462,7.656102725,7.31104396,7.573042097,7.884200777,7.553764304,7.439469382,7.866191894,6.669512084,7.271113703,8.110290365,7.553764304,6.994649206,7.582731701,7.384699202,6.947581439,6.684699053,7.748430394,6.976376601,6.632813326,7.582731701,6.538571043,6.997935061,7.43237596,6.428916265,7.387438284,7.55888116,6.434775032,6.969552744,6.994869235,7.721338558,7.678172399,6.441977028,7.34642157
EX_C00309[e],7.790799038,7.751368979,6.878782736,6.785247526,8.286249451,9.34076018,6.448810503,7.092922411,6.759540644,6.382473237,8.898563318,7.055408235,8.860782456,7.697944835,8.532280607,7.727731396,7.199657477,7.078443244,7.088337292,9.541473527,9.035117078,8.971304431,9.371304396,6.66287174,8.854289117,,9.035117078,8.435282557,7.071295366,8.92532349,8.397721248,,6.585762481,6.684543734,8.015537687,9.175474674,7.872908062,8.416530592,6.948840341,7.873275429,8.902749055,9.063190189,7.765000787,6.782688838,6.701123744,9.27332021,7.188435206,7.887417915,8.924711637
EX_C00310[e],7.674950725,7.636106987,6.795655452,6.703250577,8.151042583,9.1826209,6.374290005,7.007207336,6.687528689,6.31322398,8.748376595,6.978070737,8.713715527,7.583477254,8.387890432,7.612820892,7.112353627,6.988598996,6.998367463,9.397865692,8.882625651,8.821407949,9.212648001,6.569417371,8.71647917,,8.882625651,8.307844385,6.991842609,8.777185341,8.264183216,,6.502826896,6.607265772,7.884748028,9.03266573,7.747109265,8.274479443,6.864577928,7.768647184,8.768248514,8.912763795,7.649536091,6.704392453,6.623654106,9.119406182,7.101267439,7.78260173,8.785263017
EX_C00311[e],29.98249937,30.24960757,31.76542461,,32.29537226,34.45836902,29.93622024,34.10170144,,30.16561783,32.91937675,31.91755733,33.52310185,29.29036066,34.01886055,30.02438328,33.44679179,32.83288584,33.66927092,35.12263206,33.70361201,33.9181445,36.34628077,31.14610983,31.61261821,37.54279422,33.70361201,27.32145845,33.97073939,32.32392395,,31.04929196,37.26855527,,30.76160043,33.97073939,30.37311064,31.43919104,33.88579157,28.55769079,29.34362755,32.93993625,30.18365958,,,33.64935203,34.98695697,28.76433197,31.45276212
EX_C00320[e],19.48871529,19.48871529,19.48871529,19.48871529,19.48871529,19.48871529,19.48871529,19.48871529,19.48871529,19.48871529,19.48871529,19.48871529,19.48871529,19.48871529,19.48871529,19.48871529,19.48871529,19.48871529,19.48871529,19.48871529,19.48871529,19.48871529,19.48871529,19.48871529,19.48871529,19.48871529,19.48871529,19.48871529,19.48871529,19.48871529,19.48871529,19.48871529,19.48871529,19.48871529,19.48871529,19.48871529,19.48871529,19.48871529,19.48871529,19.48871529,19.48871529,19.48871529,19.48871529,19.48871529,19.48871529,19.48871529,19.48871529,19.48871529,19.48871529
EX_C00327[e],56.65589627,58.82223669,56.79112819,56.62486154,50.99412874,56.13501084,56.20653396,58.45288953,60.12190952,58.69423851,56.21935701,54.90042689,58.14226584,60.02428977,50.63964434,56.83114188,56.71480594,55.34602178,56.03855974,,56.06334998,57.90918263,57.27918704,56.92726358,60.70419964,56.94182625,56.06334998,18.95120144,61.83866258,56.73609776,56.45860134,55.18445086,,58.05654456,50.08124272,61.83866258,55.83996794,55.47239697,57.88695483,67.198548,19.48151175,56.78380864,56.00317408,55.61669327,57.52340131,56.48361418,57.74780301,66.96054387,
EX_C00328[e],5.904595396,5.93640963,6.679929595,6.523391367,6.055484303,7.015446221,5.951645302,4.377974329,6.54540633,5.918152145,6.804381836,4.33055344,6.786837747,5.895157547,6.226238745,5.918152145,6.954860248,6.640858568,6.889067632,7.28134212,6.873373864,6.808388782,7.133536738,3.877992696,6.701171595,7.146199837,6.873373864,6.455896056,6.98979629,6.770080616,6.392007273,6.145815311,6.781693769,6.412120733,5.852482346,6.98979629,6.042212365,6.398551041,6.801897086,5.998663419,6.818431101,6.877976466,5.942475102,6.401651267,6.429917722,6.895257528,7.02684293,6.008622816,6.763987872
EX_C00329[e],-0.393421319,-0.421689693,0.58117115,0.225186812,0.540772582,1.015511313,0.136441856,0.508657835,0.017633188,-0.446105979,0.457585938,0.373561913,0.33952618,0.02586691,0.810852861,-0.446105979,0.569136583,0.525553475,0.540833995,0.530053563,0.56539719,0.368699562,0.965382941,0.038263663,0.153052192,0.921425404,0.56539719,0.154367237,0.292787652,0.382473287,0.510280193,-0.01878482,0.863491212,0.090230828,0.449471654,0.292787652,0.204640945,0.311345894,0.363856466,-0.671716522,0.579967058,0.77095213,-0.344759055,0.488828924,0.103451224,0.969090951,0.530720622,-0.562416338,0.386496055
EX_C00333[e],6.675405941,6.74216131,10.23763136,9.052106379,9.655593422,11.85445012,6.844612771,11.24818872,6.862677983,6.877609813,10.70086743,9.772668434,10.79192982,6.032973809,10.78588706,6.877609813,11.35370343,10.5404418,11.20970211,9.946840428,11.23178418,11.01491052,11.91285638,7.829352722,8.515126421,12.59587135,11.23178418,8.361221973,9.859849105,10.57807474,8.62101181,7.776584824,14.72290207,8.753696145,8.796681198,9.500333691,7.285903828,9.629315803,10.99418443,5.132109337,9.445358175,11.02621475,6.799600502,8.521899788,8.80861151,11.50385152,11.70582543,5.560948551,10.12320625
EX_C00345[e],8.154531948,8.198468944,9.306356458,9.082844998,8.76655188,9.98381768,8.219510145,9.551937597,9.082695332,8.173254475,9.504981179,9.29642494,9.455298952,8.141497821,9.049503705,8.173254475,9.788394492,9.384974813,9.641604522,10.12584216,9.652032166,9.485323462,10.01794141,8.459540879,9.327690122,10.32904583,9.652032166,8.939951621,9.755842421,9.431953222,8.927637919,8.49258658,9.912830343,8.909144943,8.47148693,9.755842421,8.344587641,8.980029927,9.476279349,8.280297898,9.441980423,9.664095869,8.212122167,8.921579585,8.933651168,9.897224694,9.789669809,8.294045423,9.397625703
