Metabolite,AB01-C35-NRZ-2018-146,AB01-C7-NRZ-2016-121,AB01-C48-NRZ-2018-539,AB01-C15-NRZ-2017-096,AB01-C16-NRZ-2017-115,AB01-C32-NRZ-2018-097,AB01-C9-NRZ-2016-342,AB01-C19-NRZ-2017-214,AB01-C50-NRZ-2018-649,AB01-C10-NRZ-2017-039,AB01-C41-NRZ-2018-300,AB01-C43-NRZ-2018-313,AB01-C36-NRZ-2018-236,AB01-C8-NRZ-2016-141,AB01-C27-NRZ-2017-508,AB01-C22-NRZ-2017-322,AB01-C45-NRZ-2018-326,AB01-C47-NRZ-2018-529,AB01-C49-NRZ-2018-646,AB01-C33-NRZ-2017-101,AB01-C13-NRZ-2017-069,AB01-C28-NRZ-2017-534,AB01-C31-NRZ-2018-043,AB01-C30-NRZ-2017-546,AB01-C18-NRZ-2017-195,AB01-C24-NRZ-2017-362,AB01-C42-NRZ-2018-307,AB01-C20-NRZ-2017-282,AB01-C39-NRZ-2018-286,AB01-C23-NRZ-2017-346,AB01-C34-NRZ-2018-123,AB01-C40-NRZ-2018-290,AB01-C2-NRZ-2015-218,AB01-C37-NRZ-2018-272,AB01-C5-NRZ-2016-071,AB01-C14-NRZ-2017-076,AB01-C26-NRZ-2017-434,AB01-C25-NRZ-2017-381,AB01-C46-NRZ-2018-396,AB01-C3-NRZ-2016-032,AB01-C1-NRZ-2014-065,AB01-C38-NRZ-2018-281,AB01-C29-NRZ-2017-537,AB01-C6-NRZ-2016-108,AB01-C11-NRZ-2017-040,AB01-C17-NRZ-2017-134,AB01-C44-NRZ-2017-339,AB01-C4-NRZ-2016-063,AB01-C21-NRZ-2017-283
r0272YCM606R02335[c],22.71152082,22.62297364,24.98407278,24.5171775,24.93207763,25.03654965,22.64871569,25.23295528,25.94219822,22.83050647,24.81843577,25.56994324,25.35854972,22.66946481,24.76041423,22.97267673,25.16697063,23.68326852,24.82611018,27.74065874,24.83340194,25.30441064,25.35366155,22.47937479,26.0488637,25.30457434,24.83340194,24.35547014,26.98387267,25.06312093,24.20530415,22.66325802,25.90200701,24.8754394,24.51173773,26.98387267,22.61216708,23.52960769,25.28001607,23.48429358,25.46763169,25.04180932,22.73103626,24.1509485,24.86706763,24.95980471,25.38470638,23.24440265,25.94220112
r0273YCM606R01021[c],32.20059921,22.20717125,32.70494599,31.8902768,33.24438417,31.99388527,31.63764911,33.12861423,36.19165533,32.54149039,31.92450726,21.40388291,33.05921834,31.67121623,22.10595214,32.54149039,32.74879636,31.37473525,31.87656351,35.53228074,33.89572758,32.92449542,34.17708456,31.31830359,34.08848853,34.03956073,33.89572758,29.97978349,35.23486377,32.79308521,31.13425333,31.26206106,28.31247645,32.91941936,33.08279808,35.23486377,31.67656606,31.29863401,32.89708238,34.35725525,25.11536577,32.6761185,32.1933394,31.64659808,32.90980983,34.26371592,34.81481995,34.6829038,30.66088355
r0274YCM606R01890[c],7.938945957,8.013173615,8.640365765,8.492494237,8.294905596,8.699475539,,,8.870234868,,,8.773599226,8.71467742,7.814216859,8.415881686,7.969763552,8.702189331,8.68251154,8.636446174,9.668493429,8.640244338,8.711950035,,7.984869869,8.926915729,8.909951769,8.640244338,9.110081197,9.120442387,8.680124265,8.497177894,,9.238980446,,8.205995818,9.120442387,,8.633524523,,8.330381287,9.262505231,,7.955702218,8.399151601,8.574597643,8.746697723,8.734838193,,9.188479626
r0278YCM606R01715[c],4.629296667,4.684896137,5.033655228,4.912410963,4.479139666,5.087478747,4.558834369,5.165366665,5.032144074,4.673824403,5.007187054,4.793737378,5.099748534,4.566803136,4.488121682,4.673554626,5.070459896,4.809002669,5.019205531,5.530072957,5.010140447,5.097917511,5.133782223,4.617037942,5.117931781,5.198347556,5.010431988,5.104246305,5.298503427,5.057501841,4.861098711,4.578851346,5.115604516,4.914322427,4.383905182,5.298503427,4.569591914,4.759979198,5.090156199,4.646780486,5.283058378,5.051072725,4.636067351,4.807126563,4.912011358,5.061297007,5.112144043,4.622244671,5.296956731
r0279YCM606R01714[c],5.539808008,5.60720722,12.72761336,5.94291123,5.465725744,12.99129519,11.78247719,19.2301655,6.065736647,12.13678623,6.036794803,17.12843123,13.39409339,11.8056204,5.492547723,12.13678623,13.12087315,5.771863779,12.89040666,6.70707592,12.8892182,13.32906232,6.121979027,16.95685488,6.145554409,13.11382703,12.8892182,6.101963263,14.68202683,13.09934439,5.88004784,11.65557014,6.144293693,5.980162258,5.364862607,6.333843828,5.484108151,5.722053234,13.01034123,5.731119631,6.376295333,6.041474732,5.546578692,12.45791946,12.75678904,6.043816905,13.03535721,5.590884751,6.370546998
r0280YCM606R01900[m],79.23735704,81.63152447,126.1791856,,11.16181699,120.6231666,77.16265717,86.85129679,,81.50282976,53.01494379,66.29709012,65.51474292,78.55415878,53.94900366,79.95831502,126.5055983,52.42095652,120.4041,121.3322851,120.4361759,130.1538111,11.16181699,77.22507669,11.16181699,11.16181699,120.4361759,80.46006207,67.69957271,126.5128289,,73.08988297,29.39866096,,66.16982005,65.4528483,75.33806129,56.47017953,130.0451014,83.78926896,84.20824444,126.2197444,77.34050985,,,122.7580795,62.03102164,85.50607064,119.5828599
r0300YCM606R00351[m],41.03189953,42.49473948,54.67446218,32.69258521,57.48715885,45.42704642,36.54351987,55.47356434,31.14174948,42.90704676,45.03393573,53.45496277,54.44796763,36.62301733,42.79847336,42.8683243,54.71964581,44.51390271,47.08911418,44.57271531,45.22130236,54.97812688,45.74694625,36.2741944,44.80799392,42.91547362,45.22130236,39.14730204,53.40743388,54.83167143,30.30719268,33.10011291,35.6442048,38.02091379,57.44249595,50.82306193,35.22464532,40.62589174,54.94240509,37.59092092,55.7388691,54.63050983,40.51368917,32.03962453,38.00818881,51.31072369,54.84877902,42.40876747,44.95576774
r0302YCM606R01325[m],79.23735704,81.63152447,126.1791856,,11.16181699,120.6231666,77.16265717,86.85129679,,81.50282976,11.16181699,66.29709012,61.89448136,78.55415878,52.12484277,79.95831502,126.5055983,11.16181699,120.4041,121.3322851,120.4361759,130.1538111,11.16181699,77.22507669,52.59582072,11.16181699,120.4361759,80.46006207,67.69957271,126.5128289,,73.08988297,29.39866096,,66.16982005,65.4528483,75.33806129,56.47017953,130.0451014,83.78926896,84.20824444,126.2197444,77.34050985,,,122.7580795,62.03102164,85.50607064,119.5828599
r0304YCM606R03220[c],0.939583247,0.951983532,0.986349311,0.97776516,0.946625323,0.978107815,0.943057465,0.9723948,1.028299396,0.952508032,0.98043632,0.974308434,0.999091186,0.943731301,0.92933433,0.952508032,0.986598473,0.91666958,0.977677946,1.037962145,0.977714046,0.996130667,0.987891519,0.914554357,1.028618351,0.975437057,0.977714046,0.973829396,1.044224885,0.986519599,0.964833898,0.930190785,0.939122248,0.988796576,0.935347228,1.044224885,0.943123378,0.916360301,0.996071086,0.997306433,0.997151613,0.986466347,0.939643551,0.967788392,0.988779897,0.973687862,0.996206596,0.988303049,0.980070495
r0306YCM606R00573[c],9.008580889,9.096670447,9.761806625,9.604771814,9.372274118,9.810893117,7.865247506,8.699551944,10.04020242,8.039602545,8.45493308,9.884602883,9.850486143,8.888922121,9.47327717,9.053918551,9.823630191,9.723744693,9.747863752,10.84658484,9.751661915,9.844325804,8.554172012,9.027886451,10.09684351,9.987672818,9.751661915,10.21676291,10.30735883,9.801565125,9.594816919,7.932900238,10.30374237,8.435474507,9.27081222,10.30735883,7.854270841,9.674757677,8.543958166,9.465959951,10.394881,8.510354434,9.025337151,9.500376643,9.699483993,9.853379435,9.867213962,8.330083967,10.30091628
r0308YCM606R01286[c],24.31040577,23.66751063,23.99705586,0,25.00236911,23.9632349,23.59829624,23.91923555,0,23.66118416,0,25.01489684,24.07978747,0,0,23.66118416,23.98847625,0,0,24.47664532,23.91516892,24.06497297,24.03488336,0,24.27783662,0,0,23.87681967,24.40471817,23.98206154,23.83560285,23.56269892,0,23.99087592,24.83177898,0,23.59059515,0,24.05833923,0,24.23278007,23.97615329,0,23.82827964,23.98858006,23.99500949,24.07342838,23.79532403,24.22458553
r0309YCM606R01290[c],26.35515979,26.60386348,28.47251497,25.45229742,33.40186825,28.39468067,25.94511126,29.48620171,25.97341116,26.67939924,25.81206032,36.03325029,28.8974793,22.64118194,30.832452,26.64096039,28.26404374,25.29683312,25.9757159,31.69207289,28.44883146,28.94535484,28.79113622,23.67068387,29.05140179,26.03028221,26.44523161,29.19262723,30.14901945,28.41097425,27.66638559,26.33776005,33.95083368,28.3333343,33.03903672,27.30762619,26.11424047,25.24777821,28.91390909,24.27875458,30.04671748,28.1841681,23.90503869,27.39019973,28.05133388,27.86528058,28.7494434,26.0034813,30.01628713
r0310YCM606R01001[c],0,0,0,24.38758548,0,0,0,0,24.71801472,0,24.38027577,0,0,23.83935105,30.58874376,0,0,24.41502394,24.62373494,0,0,0,0,23.6406756,0,26.77883755,26.51261872,0,0,0,0,0,31.18248618,0,0,24.78045605,0,24.27052234,0,23.81113693,0,0,24.04273363,0,0,0,0,0,0
r0311YCM606R03217[c],0,0,0,,11.5577702,43.77028322,0,11.5577702,,0,,11.5577702,11.5577702,,,0,0,,,11.5577702,0,11.5577702,44.97733977,,11.5577702,,,11.5577702,11.5577702,0,0,43.66308479,,0,46.27276631,,43.54995114,,11.5577702,,11.5577702,0,,0,0,43.49772666,44.22287521,0,11.5577702
r0311iAL1006R03332[er],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
r0312YCM606R00897[c],13.13182306,14.16126409,0,14.32457922,18.23827812,16.0311181,13.05563856,0,0,14.33877411,0,0,0,13.0633913,15.06717527,0,0,15.45369813,0,0,0,0,16.36500451,0,0,0,16.01593973,0,0,0,14.28204944,15.9700937,20.48294377,0,0,0,15.92091716,0,0,0,0,0,14.07980583,14.15628502,0,0,0,0,0
r0317YCM606R05640[c],4.121009854,4.173251296,4.348092574,4.299141927,4.133056481,4.32196033,4.124434493,4.156458065,4.503357395,4.173444035,4.321487686,4.1362876,4.405570932,4.127996557,4.070225098,4.173444035,4.354337563,4.060235388,4.312929565,4.609810873,4.312120646,4.394426358,4.367237055,3.884363802,4.516724978,4.32763498,4.312120646,4.314157688,4.599513977,4.352183939,4.245306234,4.079763729,4.191940027,4.340401691,4.078369131,4.599513977,4.126046788,4.052306437,4.393170921,4.349177361,4.426451554,4.351089304,4.12185219,4.247490916,4.339981007,4.302493949,4.396714195,4.31588442,4.362002846
r0322YCM606R02568[c],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
r0323YCM606R00875[c],9.243374858,9.243374858,9.243374858,9.243374858,9.243374858,9.243374858,9.243374858,9.243374858,9.243374858,9.243374858,9.243374858,9.243374858,9.243374858,9.243374858,9.243374858,9.243374858,9.243374858,9.243374858,9.243374858,9.243374858,9.243374858,9.243374858,9.243374858,9.243374858,9.243374858,9.243374858,9.243374858,9.243374858,9.243374858,9.243374858,9.243374858,9.243374858,9.243374858,9.243374858,9.243374858,9.243374858,9.243374858,9.243374858,9.243374858,9.243374858,9.243374858,9.243374858,9.243374858,9.243374858,9.243374858,9.243374858,9.243374858,9.243374858,9.243374858
r0326YCM606R01663[c],,,,,,,,,,,,,,,,,,,,,,,,,,2.283489975,,,,,,,,,,,,,,,,,,,,,,,
r0328YCM606R02556[c],8.980170158,0,0,0,0,0,0,0,0,0,8.769294759,0,0,0,0,0,0,0,0,0,0,8.686888934,0,0,8.51135253,0,0,14.24092833,0,8.738004026,0,0,0,0,0,8.43193926,0,9.112933907,0,0,14.42592546,0,0,0,0,0,0,0,8.780094085
r0333YCM606R02484[c],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,278.5774139,0,0,307.8816883,0,0,0,0,275.1671223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,299.209821
r0333YCM606R02484[m],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
r0338YCM606[c_m],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
r0338iAL1006[c],0.065786098,0.066654319,0.069060482,0.068459452,0.066279157,0.068483443,0.066029349,0.06808344,0.07199767,0.066691043,0.068578295,0.068216678,0.06995262,0.065876719,0.065068507,0.066691043,0.069077928,0.064105065,0.068453346,0.072674219,0.068455873,0.069745336,0.069168462,0.064033668,0.072020002,0.068296447,0.068455873,0.068183885,0.073112713,0.069072405,0.067554054,0.065128473,0.06575382,0.06923183,0.065489507,0.073112713,0.066029326,0.064112546,0.069741164,0.069827659,0.069816819,0.069068676,0.06579032,0.067760916,0.069230663,0.068173975,0.069750652,0.069197275,0.068620863
r0339YCM606[c_m],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
r0344YCM606R00939[c],7.276155351,7.381191655,8.088103143,7.905244538,7.220616683,8.081962232,7.180405038,8.251222373,8.47294971,7.368545953,8.034162253,7.923788263,8.22807707,7.191546619,7.203628201,7.368545953,8.143606089,7.711874794,8.027978172,9.222383372,8.031387425,8.208124396,8.19409252,7.207751991,8.523130338,8.23263102,8.031387425,8.364130791,8.800192432,8.123796877,7.838192219,7.195000507,8.085885317,8.050540931,7.084253543,8.800192432,7.194677184,7.681193909,8.19702294,7.839360417,8.64010577,8.114173743,7.286274799,7.768472358,8.046626971,8.101324357,8.225854946,7.804822149,8.525804757
r0344YCM606R00939[m],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
r0346YCM606R02237[c],0.939583247,0.951983532,0.986349311,0.97776516,0.946625323,0.978107815,0.943057465,0.9723948,1.028299396,0.952508032,0.98043632,0.974308434,0.999091186,0.943731301,0.92933433,0.952508032,0.986598473,0.91666958,0.977677946,1.037962145,0.977714046,0.996130667,0.987891519,0.914554357,1.028618351,0.975437057,0.977714046,0.973829396,1.044224885,0.986519599,0.964833898,0.930190785,0.939122248,0.988796576,0.935347228,1.044224885,0.943123378,0.916360301,0.996071086,0.997306433,0.997151613,0.986466347,0.939643551,0.967788392,0.988779897,0.973687862,0.996206596,0.988303049,0.980070495
r0347YCM606R03504[m],0.939583247,0.951983532,0.986349311,0.97776516,0.946625323,0.978107815,0.943057465,0.9723948,1.028299396,0.952508032,0.98043632,0.974308434,0.999091186,0.943731301,0.92933433,0.952508032,0.986598473,0.91666958,0.977677946,1.037962145,0.977714046,0.996130667,0.987891519,0.914554357,1.028618351,0.975437057,0.977714046,0.973829396,1.044224885,0.986519599,0.964833898,0.930190785,0.939122248,0.988796576,0.935347228,1.044224885,0.943123378,0.916360301,0.996071086,0.997306433,0.997151613,0.986466347,0.939643551,0.967788392,0.988779897,0.973687862,0.996206596,0.988303049,0.980070495
r0349YCM606R01993[c],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
r0350YCM606R03066[m],0.939583247,0.951983532,0.986349311,0.97776516,0.946625323,0.978107815,0.943057465,0.9723948,1.028299396,0.952508032,0.98043632,0.974308434,0.999091186,0.943731301,0.92933433,0.952508032,0.986598473,0.91666958,0.977677946,1.037962145,0.977714046,0.996130667,0.987891519,0.914554357,1.028618351,0.975437057,0.977714046,0.973829396,1.044224885,0.986519599,0.964833898,0.930190785,0.939122248,0.988796576,0.935347228,1.044224885,0.943123378,0.916360301,0.996071086,0.997306433,0.997151613,0.986466347,0.939643551,0.967788392,0.988779897,0.973687862,0.996206596,0.988303049,0.980070495
r0351YCM606R03067[m],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
r0352YCM606R04441[m],62.84381181,63.10562515,63.64096179,63.92024764,57.22375308,62.43610627,62.73521557,67.0886733,59.55836852,63.30110799,61.25749049,58.82553942,63.61284047,67.73778052,57.18740875,63.30110799,62.24482731,61.7192288,62.53610751,66.71977259,62.55336568,64.8735156,63.52441743,68.74067603,62.60436384,62.8231624,62.83329025,61.67686605,65.969933,63.43004892,63.53303352,62.13634465,64.64931847,66.46446924,55.81842844,65.36312877,62.50063621,61.86778618,64.85331353,64.90647199,63.20016493,62.17826427,62.34941097,58.37821438,65.57993626,62.43478171,64.36927899,64.97090069,69.58713777
r0353YCM606R05070[m],0,40.562541,39.80081337,38.75019829,0,39.25429751,40.59203453,0,38.69171573,40.50289266,39.21342781,0,40.16322225,40.60979961,40.15815798,40.50843843,39.35778202,38.80890812,38.98756696,41.39513548,39.41446697,40.17879604,39.49186649,39.56151473,39.94302053,39.0779385,39.04284683,40.61615955,40.78158388,0,38.47353708,40.37715113,0,0,39.13205304,40.61053086,40.45500734,39.07569294,40.1531205,39.3413188,41.27545545,39.28936012,40.29258466,38.6680858,0,38.76162021,39.64929329,39.18305368,41.61860497
r0354YCM606R01011[c],72.69873897,73.67868274,78.86939156,77.58795238,92.8460252,77.53616064,72.4868317,78.72991361,79.60353515,73.95891091,77.78442261,100.9996752,80.37028247,72.559647,91.72801398,73.95891091,78.80129906,76.14440127,77.43019488,82.37765614,77.5423787,80.01142525,78.72718304,69.86957616,79.86089966,77.45025137,77.5423787,86.2889301,78.9043184,78.9220107,76.44148958,71.43676319,102.4522315,79.36008476,92.38618935,78.83949192,72.55645958,76.12168627,79.9599127,80.54925898,88.78133316,78.78056731,72.27938953,76.33330174,79.34206903,77.50825258,80.07209013,80.04613181,81.05710633
r0355YCM606R01658[c],9.944294295,10.06997865,10.50140289,10.37698085,10.00545321,10.44737444,9.945439123,10.2579881,10.87445631,10.06934577,10.43684689,10.19428138,10.64354949,9.954376354,9.860457943,10.06934577,10.51975727,9.825257237,10.41818635,11.16812195,10.41804557,10.61577332,10.55496204,9.566316519,10.91165568,10.47042827,10.41804557,10.43598271,11.11983865,10.51320652,10.2514476,9.844427704,10.1801117,10.47577836,9.870783535,11.11983865,9.950318111,9.802360666,10.61213985,10.48779842,10.71392685,10.51002423,9.946887341,10.25027188,10.47456668,10.40406771,10.62242203,10.40985529,10.56141559
r0363YCM606R02094[c],6.305196613,6.397649808,7.07011769,6.895577034,6.242637796,7.07307539,6.205510348,7.2460916,7.410914258,6.384406657,7.022253208,6.915277156,7.197049221,6.215985301,6.243779796,6.384406657,7.125620636,6.766697709,7.01909133,8.152973509,7.022500583,7.180212803,7.175172765,6.260956001,7.461130987,7.227121144,7.022500583,7.359542922,7.722771662,7.105811423,6.841812828,6.233706894,7.119350041,7.029427841,6.117668815,7.722771662,6.219782495,6.736016823,7.169111347,6.808541402,7.612194176,7.09618829,6.315316061,6.768837768,7.025513881,7.096736487,7.197943353,6.783180733,7.515992855
r0364YCM606R02100[c],6.249124378,6.376610295,6.937768876,6.927432226,6.303522235,6.894100285,5.629576063,7.218707757,7.372571794,6.363973877,6.907222251,6.228987924,7.169203871,5.663973755,6.303535516,6.363973877,6.941770229,6.586644755,7.041020837,8.151235864,7.047743471,7.007568639,7.000152739,6.210077935,7.42044999,7.296868064,7.047743471,6.643423451,7.789846893,6.972989425,6.875938775,6.279799945,7.17252714,7.025353468,6.177843907,7.568904759,5.667752867,6.642676267,7.141321532,6.293213852,7.129701244,6.943186469,6.271643595,6.831070392,7.021539212,7.119036742,7.054624644,6.209042933,7.57862228
r0366YCM606R00658[c],114.0028902,116.9039129,161.3451324,162.078853,175.4451961,161.8116766,115.7818513,164.8321579,153.6143972,115.7960966,162.0344177,175.7667936,159.4631623,115.3488252,174.3384122,115.6391601,160.6426341,141.850068,162.4441217,157.6925719,162.5560979,159.9333867,160.3796723,123.6227878,155.512732,158.5975902,162.5560979,158.50826,153.4735932,161.4450234,160.9251898,114.6861516,179.9349289,160.8394072,176.5966708,153.4735932,115.8252108,141.955088,159.9027698,121.4109722,158.2017137,160.2947925,114.0188427,163.4693319,160.4470608,158.5916813,159.1649203,122.4024469,164.7277626
r0370YCM606R00308[e],6.847941122,0,0,0,0,0,6.818019674,0,0,0,0,0,0,0,0,6.927082121,0,0,0,0,0,0,0,6.863598306,0,0,0,0,0,0,0,6.830886196,0,0,0,0,6.809781776,0,0,0,0,0,6.864198685,0,0,0,0,0,0
r0402YCM606R01280[c],6.966329929,7.056164838,7.526605625,7.356646341,6.508782287,7.537811296,6.876118311,4.914563484,7.554359676,7.027265752,7.485539006,4.651767561,7.626788762,6.887638521,6.518075979,7.027265752,7.568198881,7.156305588,7.505282412,8.301967175,7.483651963,7.621975292,7.624770863,4.381003527,7.671633387,7.676186259,7.483651963,7.669000641,7.928999502,7.563846086,7.295635162,6.890748356,7.394253221,7.363298327,6.375543469,7.928999502,6.885695228,7.112776043,7.610510028,7.008547809,7.925792135,7.538797846,6.952042065,7.221177543,7.359469985,7.489577043,7.639570051,6.971282311,7.935597772
r0436YCM606R00310[m],0.939583247,0.951983532,0.986349311,0.97776516,0.946625323,0.978107815,0.943057465,0.9723948,1.028299396,0.952508032,0.98043632,0.974308434,0.999091186,0.943731301,0.92933433,0.952508032,0.986598473,0.91666958,0.977677946,1.037962145,0.977714046,0.996130667,0.987891519,0.914554357,1.028618351,0.975437057,0.977714046,0.973829396,1.044224885,0.986519599,0.964833898,0.930190785,0.939122248,0.988796576,0.935347228,1.044224885,0.943123378,0.916360301,0.996071086,0.997306433,0.997151613,0.986466347,0.939643551,0.967788392,0.988779897,0.973687862,0.996206596,0.988303049,0.980070495
r0438YCM606R00081[m],18.52549858,,,17.07251475,,17.28228537,18.76389457,7.847297156,,18.45672012,16.72874206,,17.86622854,18.77103923,,18.45672012,17.37315033,,17.58831803,19.8474485,17.46609892,17.88417923,16.55768453,7.647443569,17.78923982,17.36917468,17.46609892,23.37458073,18.45846478,17.63072152,16.21020838,18.23599636,,17.40857001,,18.32877039,18.39891958,16.49381401,,17.01859624,23.6299008,17.30788083,18.11264179,16.89562818,,,,,19.07473754
r0439YCM606R02161[m],37.05099716,,,34.14502951,,34.56457075,37.52778915,,,36.91344024,,,35.73245708,37.54207846,,36.91344024,34.74630066,,35.17663606,39.694897,34.93219785,35.76835845,,15.29488714,35.57847965,34.73834937,34.93219785,46.74916146,36.91692955,35.26144303,,36.47199272,,34.81714001,,36.65754079,36.79783917,32.98762803,,34.03719247,47.2598016,34.61576165,,33.79125636,,,,,38.14947509
r0446YCM606R00943[c],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-19.65254569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
r0446YCM606R00943[m],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
r0448YCM606R00763[c],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
r0451YCM606R01082[m],-11.25329206,-12.32340155,-3.175061047,-4.024905628,0,-2.68486359,-8.294763451,-1.853722336,-2.564524176,-11.47947304,-3.243883784,-1.134085575,-2.46767528,-8.272303929,0,-11.47947304,-1.681843804,-3.138649817,-1.766432862,28.6438578,-3.082696558,-1.178082963,-2.134116811,-10.36783925,-1.487073837,-0.152872064,-3.082696558,,-0.03489897,-1.773988629,-4.00428157,-10.6068173,0,-3.755084103,1.401622078,-0.079433392,-11.31807497,-2.495043763,-2.535139594,-12.08292981,,-1.818751739,-11.1950673,-3.617579802,-3.772526465,-2.679443237,-2.206214363,-12.52694885,0
r0454YCM606R00408[m],69.11545275,72.79431567,67.03109209,60.2453151,60.29129698,57.09736595,61.75261418,67.62301976,61.61088953,72.70714067,57.41308983,64.07411265,67.53955812,61.80068493,49.85563318,72.70714067,68.07657604,56.36618949,57.80335237,60.93816137,57.68420824,68.36810286,57.40382773,62.31046978,59.18958794,54.89113301,57.68420824,,70.83706507,68.01325652,56.56607833,58.17468731,48.31938837,69.53538949,59.98397894,71.11905957,61.76005559,56.74497476,67.29209279,61.47617435,,67.96942633,69.11606367,59.83034887,69.52343229,63.55870059,66.18800782,68.50595688,61.62888096
r0460YCM606R00894[c],11.35505629,11.79022202,10.69056443,10.42664547,9.666673379,10.78847282,11.13084817,11.04884561,11.11637139,11.76715052,10.61818963,10.36374205,10.97406575,11.4478091,9.668441757,11.49119656,10.77448917,10.29029306,10.64368083,12.27781447,10.64865943,10.94839357,10.99479953,11.24653268,11.2810907,11.10542488,10.64865943,10.88932441,11.68463308,10.74453611,10.34534983,11.18149843,11.07981973,10.53817229,9.473159939,11.68463308,11.15531822,10.1853781,10.93146606,12.68489867,11.30525086,10.72998519,11.3808207,10.19279,10.53250306,10.76377021,10.97972541,12.62975817,11.38231291
r0462YCM606R02003[c],9.944294295,10.06997865,10.50140289,10.37698085,10.00545321,10.44737444,9.945439123,10.2579881,10.87445631,10.06934577,10.43684689,10.19428138,10.64354949,9.954376354,9.860457943,10.06934577,10.51975727,9.825257237,10.41818635,11.16812195,10.41804557,10.61577332,10.55496204,9.566316519,10.91165568,10.47042827,10.41804557,10.43598271,11.11983865,10.51320652,10.2514476,9.844427704,10.1801117,10.47577836,9.870783535,11.11983865,9.950318111,9.802360666,10.61213985,10.48779842,10.71392685,10.51002423,9.946887341,10.25027188,10.47456668,10.40406771,10.62242203,10.40985529,10.56141559
r0466YCM606R00835[c],35.39676039,34.90163857,34.03308149,34.03456935,35.34536386,34.58691431,34.79252934,35.2961645,32.16279066,34.82403473,33.61926325,39.36279805,0,34.81690179,36.46214902,34.82403473,33.54421215,27.78900856,34.41669594,0,34.54245759,37.86531655,33.63761865,35.96222703,0,34.6060691,34.54245759,0,32.1124127,33.48401522,25.24319075,35.76870517,38.25119179,33.70808425,35.63480907,0,34.83740989,33.88780818,37.80693692,33.20062464,0,33.45477211,35.44452506,34.19545423,33.69619037,34.32042009,33.22497808,38.8994076,0
r0467YCM606R00771[c],43.18292867,43.75089922,46.40242328,45.37302994,43.91912553,46.31937751,42.54056842,47.44380505,49.12392996,43.67373212,46.08978997,47.40281336,47.14986692,42.61327217,43.91935341,43.67373212,46.73020483,44.53204438,45.98770855,53.59044023,46.00778456,47.05095545,46.91939078,42.81305824,49.38160668,47.22773632,46.00778456,48.82484975,50.7958976,46.61321834,45.05772857,42.73992511,48.32409123,46.16160226,43.13496172,50.7958976,42.62832937,44.33829031,46.98539402,47.04061932,50.04148341,46.55638739,43.27487658,44.62622083,46.13848775,46.54650537,47.14579433,46.82959701,49.12152658
r0468YCM606R00239[c],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
